"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","claim_created_at","claim_name_in_native_language","claim_company_website","claim_company_phone","claim_point_of_contact","claim_point_of_contact_email","claim_office_name","claim_office_address","claim_office_country_code","claim_office_phone_number","claim_description","claim_certifications_standards_regulations","claim_affiliations","claim_minimum_order_quantity","claim_average_lead_time","claim_female_workers_percentage","claim_industry_sectors","claim_location_types","claim_other_location_type","claim_product_types","claim_processing_types","claim_parent_company","claim_number_of_workers","claim_opening_date","claim_closing_date","claim_estimated_annual_throughput_kg_year","claim_energy_coal_j","claim_energy_natural_gas_j","claim_energy_diesel_j","claim_energy_kerosene_j","claim_energy_biomass_j","claim_energy_charcoal_j","claim_energy_animal_waste_j","claim_energy_electricity_mwh","claim_energy_other_j","is_closed","accord_inspections_and_remediation_program.rsc_presence","accord_inspections_and_remediation_program.first_inspection_date","amfori_compliance_status.bsci_audit.expiration_date","amfori_compliance_status.bsci_audit.submission_date","amfori_compliance_status.bepi_audit.expiration_date","amfori_compliance_status.bepi_audit.submission_date","amfori_compliance_status.environmental_risk_assessment.completion_date","amfori_compliance_status.environmental_risk_assessment.expiration_date","climate_trace_emissions.estimated_emissions","climate_trace_emissions.estimated_annual_throughput","climate_trace_emissions.emissions_model","estimated_emissions","labor_solutions_grievance_mechanism.wovo_active","labor_solutions_grievance_mechanism.wovo_active_date","labor_solutions_grievance_mechanism.thematic_coverage","labor_solutions_grievance_mechanism.mechanism_type_ownership","labor_solutions_grievance_mechanism.access_modality","labor_solutions_grievance_mechanism.coverage","rsc_grievance_mechanism.status","rsc_grievance_mechanism.thematic_coverage","rsc_grievance_mechanism.mechanism_type_ownership","rsc_grievance_mechanism.access_modality","rsc_grievance_mechanism.coverage","slcp_assessment.most_recent_assessment_status","slcp_assessment.most_recent_assessment_date","slcp_assessment.assessment_platform","slcp_assessment.verifier_body","slcp_assessment.slcp_facility_id","ulula_grievance_mechanism.status","ulula_grievance_mechanism.start_date","ulula_grievance_mechanism.end_date","ulula_grievance_mechanism.thematic_coverage","ulula_grievance_mechanism.mechanism_type_ownership","ulula_grievance_mechanism.access_modality","ulula_grievance_mechanism.coverage","worldly_assessment_data.fem_assessment.last_date","worldly_assessment_data.fem_assessment.reporting_year","worldly_assessment_data.fem_assessment.verification_status","wrap_certification.certification_status","wrap_certification.issue_date","wrap_certification.expiration_date","mit_living_wage.county_link","mit_living_wage.county_link_text","wage_indicator.living_wage_link_national","wage_indicator.living_wage_link_national_text","wage_indicator.minimum_wage_link_english","wage_indicator.minimum_wage_link_english_text","wage_indicator.minimum_wage_link_national","wage_indicator.minimum_wage_link_national_text"
"US2025086YV5AGQ","2025-03-27","AXIS WORLDWIDE SUPPLY CHAIN & LOGISTICS INC","2638 Highway 109 Ste 100, Wildwood, MO, 63040","US","United States",38.5745211,-90.6441004,"Unspecified","US Small Business Administration (SBA) [Public List] ","","null","null","","null","Transportation|Road Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/29189","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025106VWC10W","2025-04-16","SUPPLY CHAIN SOLUTIONS, INC.","100 enterprise dr, CARBONDALE, PA, 18407","US","United States",41.5865082,-75.4920911,"Wholesale Trade","US Small Business Administration (SBA) [Public List] ","","null","null","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42069","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025106ZSH0ST","2024-10-09","SFC Global Supply Chain, Inc. Beverage Plant","113 S 6th St Marshall, Minnesota 56258","US","United States",44.4491177,-95.7948456,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025108J1T4P1","2025-04-18","ELITE SUPPLY CHAIN SERVICES LLC","20301 GRANDE OAKS BLVD #73, ESTERO, FL, 33928","US","United States",26.4390369,-81.7699009,"Unspecified","US Small Business Administration (SBA) [Public List] ","","null","null","","null","Transportation|Road Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/12071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20251132W3WBY","2024-10-05","DHL Supply Chain","11950 S Harlan Rd Lathrop, California 95330","US","United States",37.8485295,-121.2780391,"Food|Food & Beverage","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06077","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20251133FKMWB","2024-10-08","SFC Global Supply Chain, Inc.","1604 Superior Rd Marshall, Minnesota 56258","US","United States",44.4694159,-95.7922023,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202511354RMHW","2024-10-10","DHL Supply Chain (USA)","3610 E Kearney St Unit 6 Springfield, Missouri 65803","US","United States",37.2365106,-93.21977609999999,"Food","US Food & Drug Administration (FDA) [Public List]","","Excel Inc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/29077","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202511365BGWR","2024-10-05","Exel Inc. d/b/a DHL Supply Chain (USA)","11045 Technology Pl Ste 400 San Diego, California 92127","US","United States",33.0072509,-117.0922101,"Food|Food & Beverage","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06073","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20251136C5NDF","2024-10-09","DHL Supply Chain USA","10121 Princeton Glendale Rd Cincinnati, Ohio 45246","US","United States",39.3045333,-84.4667371,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/39017","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20251136SGTPN","2024-10-07","Schwan's Global Supply Chain, Inc.","601 Michigan Rd Marshall, Minnesota 56258","US","United States",44.4664194,-95.79236279999999,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113AQJH82","2024-10-11","Milan Supply Chain Solutions Distribution Services","51 El Morgan Dr Jackson, Tennessee 38305","US","United States",35.6680017,-88.75000109999999,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/47113","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113CGYDNJ","2024-10-11","Exel Inc. d/b/a DHL Supply Chain (USA)","6345 Brackbill Blvd Mechanicsburg, Pennsylvania 17050","US","United States",40.2294154,-77.0005556,"Health|Medical Equipment & Services","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42041","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113EZKWM6","2024-10-12","Exel Inc. d/b/a DHL Supply Chain (USA)","302 Bordentown Hedding Rd Ste A Bordentown, New Jersey 08505","US","United States",40.1238236,-74.7225929,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/34005","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113F6KP4R","2024-10-11","Exel Inc. d/b/a DHL Supply Chain (USA)","597 Alexander Spring Rd Carlisle, Pennsylvania 17015","US","United States",40.1803078,-77.2286517,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42041","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113J3NSD6","2024-10-09","Exel Inc. d/b/a DHL Supply Chain","84 Zions View Rd Ste 100 Manchester, Pennsylvania 17345","US","United States",40.05936620000001,-76.74380359999999,"Health|Healthcare|Pharmaceuticals","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42133","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113TKCS9H","2024-10-27","RDM SUPPLY CHAIN SOLUTIONS INC.","9328 TELSTAR AVE, EL MONTE, CA, 91731","US","United States",34.06846,-118.0656026,"Wholesale Trade","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06037","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113VQMJWA","2024-10-12","Exel Inc. d/b/a DHL Supply Chain (USA)","300 Salem Church Rd Mechanicsburg, Pennsylvania 17050","US","United States",40.235158,-76.99719999999999,"Health|Healthcare|Pharmaceuticals","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42041","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113W1XAPG","2024-10-09","DHL Supply Chain","3610 E Kearney St Unit 10 Springfield, Missouri 65803","US","United States",37.2366366,-93.2199328,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/29077","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113WVGVSH","2024-10-10","SFC Global Supply Chain Inc. Salina Spice","2717 Arnold Ave Salina, Kansas 67401","US","United States",38.790466,-97.6353352,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/20169","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025113X4143Z","2024-10-09","Exel Inc. D/B/A DHL Supply Chain (USA)","260 Salem Church Rd Mechanicsburg, Pennsylvania 17050","US","United States",40.237151,-76.9985176,"Health|Medical Equipment & Services","US Food & Drug Administration (FDA) [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42041","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025114DV4V42","2025-04-24","Inmar Supply Chain Solutions Powered by DHL Supply Chain","109 Balzano Drive, Gloversville, New York 12078","US","United States",43.0528506,-74.3437467,"Food","US Food & Drug Administration (FDA) [Public List] (FDA Inspections 10-1-24 to 3-5-25)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/36035","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025135JPQR1J","2025-05-15","TRIO SUPPLY CHAIN SOLUTIONS LLC","2905 Tech Center Dr, Santa Ana, CA, 92705","US","United States",33.7064588,-117.8554169,"Electronics|Wholesale Trade","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06059","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20251431HY5BS","2025-05-23","PULSE SUPPLY CHAIN SOLUTIONS INC","2015 Royal Ln Ste 470, Dallas, TX, 75229","US","United States",32.8987324,-96.9083066,"Electronics|Wholesale Trade","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48113","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025143VAJW9N","2025-05-23","FOXTON SUPPLY CHAIN MANAGEMENT LLC","1722 Pine Knot Dr, Garland, TX, 75044","US","United States",32.9399953,-96.6534214,"Building Construction|Construction","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48113","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20252892EYYCW","2025-10-16","PREMIER MANUFACTURING AND SUPPLY CHAIN SERVICES INC","7755 Miller Dr, Frederick, CO, 80504","US","United States",40.1152287,-104.9737942,"Electronics|Manufacturing","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/08123","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2025289QBX9CR","2025-10-16","SUPPLY CHAIN SOLUTIONS LLC","4017 2nd St, New Iberia, LA, 70560","US","United States",30.0410848,-91.8734903,"Machinery Manufacturing|Maintenance|Manufacturing|Repair","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/22045","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202529031PWP8","2025-10-17","NEW DAWN SUPPLY CHAIN TECHNOLOGIES LLC","47 Commerce DR, BRISTOL, CT, 06011","US","United States",41.6555474,-72.9097712,"Manufacturing","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/09003","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202529103XHN3","2025-10-18","ADVANCED SUPPLY CHAIN INTERNATIONAL LLC","2525 GAMBELL ST Ste 405, ANCHORAGE, AK, 99503","US","United States",61.19695959999999,-149.8700084,"Storage","US Small Business Administration (SBA) [Public List] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/02020","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202529363VYMN","2025-10-20","IDRIVE SUPPLY CHAIN SOLUTIONS INC","1850 W Ashton Blvd Ste 450, LEHI, UT, 84043","US","United States",40.4185841,-111.879205,"Unspecified","US Small Business Administration (SBA) [Public List] ","","","","","","Road Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/49049","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
